symbol,gate,variant,signal_ms,entry_ms,exit_ms,tclass,side,e,s,t,exit_price,reason,R
ETHUSDT,M15CONF,canonical,1755735599999,1755735600000,1755736499999,NORMAL,S,4306.0,4321.96,4269.2919999999995,4321.96,SL,-1.0
ETHUSDT,M15CONF,canonical,1756143899999,1756143900000,1756144499999,NORMAL,S,4572.59,4591.030000000001,4530.177999999999,4591.030000000001,SL,-1.0
ETHUSDT,M15CONF,canonical,1756979999999,1756980000000,1756980899999,T-1,L,4393.45,4385.98,4410.631,4410.631,TP,2.3
ETHUSDT,M15CONF,canonical,1757471099999,1757471100000,1757473499999,T-1,L,4318.89,4311.71,4335.404000000001,4311.71,SL,-1.0
ETHUSDT,M15CONF,canonical,1757489099999,1757489100000,1757495399999,T-1,L,4321.71,4315.79,4335.326,4315.79,SL,-1.0
ETHUSDT,M15CONF,canonical,1757654399999,1757654400000,1757656199999,T+1,L,4523.650000000001,4514.4,4544.925000000003,4544.925000000003,TP,2.3
ETHUSDT,M15CONF,canonical,1757696399999,1757696400000,1757696699999,T+1,L,4574.77,4566.28,4594.297000000002,4566.28,SL,-1.0
ETHUSDT,M15CONF,canonical,1758061499999,1758061500000,1758061799999,T-1,L,4511.96,4505.87,4525.967000000001,4505.87,SL,-1.0
ETHUSDT,M15CONF,canonical,1758570299999,1758570300000,1758572099999,NORMAL,S,4137.96,4147.45,4116.133000000001,4147.45,SL,-1.0
ETHUSDT,M15CONF,canonical,1758905999999,1758906000000,1758906599999,NORMAL,L,3990.9900000000002,3980.99,4013.990000000001,3980.99,SL,-1.0
ETHUSDT,M15CONF,canonical,1759261499999,1759261500000,1759262099999,NORMAL,L,4136.67,4123.66,4166.593000000001,4166.593000000001,TP,2.3
ETHUSDT,M15CONF,canonical,1759427399999,1759427400000,1759427699999,NORMAL,L,4474.360000000001,4464.99,4495.911000000003,4464.99,SL,-1.0
ETHUSDT,M15CONF,canonical,1759470299999,1759470300000,1759470899999,NORMAL,S,4470.33,4475.610000000001,4458.185999999999,4475.610000000001,SL,-1.0
ETHUSDT,M15CONF,canonical,1759475999999,1759476000000,1759479599999,NORMAL,S,4456.55,4466.21,4434.332,4434.332,TP,2.3
ETHUSDT,M15CONF,canonical,1759758599999,1759758600000,1759759799999,NORMAL,L,4612.66,4594.46,4654.5199999999995,4654.5199999999995,TP,2.3
ETHUSDT,M15CONF,canonical,1760382899999,1760382900000,1760389199999,NORMAL,L,4251.280000000001,4236.76,4284.676000000001,4284.676000000001,TP,2.3
ETHUSDT,M15CONF,canonical,1760408999999,1760409000000,1760411099999,NORMAL,S,4188.929999999999,4203.16,4156.200999999998,4156.200999999998,TP,2.3
ETHUSDT,M15CONF,canonical,1760500799999,1760500800000,1760501699999,NORMAL,S,4078.49,4083.86,4066.138999999999,4083.86,SL,-1.0
ETHUSDT,M15CONF,canonical,1760659499999,1760659500000,1760661599999,NORMAL,L,3896.01,3886.14,3918.711000000001,3918.711000000001,TP,2.3
ETHUSDT,M15CONF,canonical,1760918999999,1760919000000,1760919899999,NORMAL,S,3962.39,3971.82,3940.700999999999,3940.700999999999,TP,2.3
ETHUSDT,M15CONF,canonical,1761200099999,1761200100000,1761200399999,T-1,L,3853.01,3845.81,3869.5700000000006,3869.5700000000006,TP,2.3
ETHUSDT,M15CONF,canonical,1761712199999,1761712200000,1761715199999,T-1,L,4009.32,4005.0899999999997,4019.0490000000013,4019.0490000000013,TP,2.3
ETHUSDT,M15CONF,canonical,1762286399999,1762286400000,1762287599999,NORMAL,S,3224.99,3255.69,3154.379999999999,3154.379999999999,TP,2.3
ETHUSDT,M15CONF,canonical,1762311299999,1762311300000,1762321799999,NORMAL,L,3313.4500000000003,3292.58,3361.451000000001,3326.83,EMA,0.6411116435073998
ETHUSDT,M15CONF,canonical,1762838099999,1762838100000,1762838699999,NORMAL,S,3555.99,3567.59,3529.309999999999,3567.59,SL,-1.0
ETHUSDT,M15CONF,canonical,1763050799999,1763050800000,1763053499999,NORMAL,S,3366.99,3392.4300000000003,3308.4779999999987,3308.4779999999987,TP,2.3
ETHUSDT,M15CONF,canonical,1763064899999,1763064900000,1763066099999,NORMAL,S,3169.3199999999997,3186.75,3129.230999999999,3186.75,SL,-1.0
ETHUSDT,M15CONF,canonical,1763363999999,1763364000000,1763364599999,NORMAL,L,3203.4100000000003,3192.31,3228.940000000001,3192.31,SL,-1.0
ETHUSDT,M15CONF,canonical,1764696899999,1764696900000,1764697199999,NORMAL,L,3029.7000000000003,3022.0,3047.4100000000008,3022.0,SL,-1.0
ETHUSDT,M15CONF,canonical,1764736499999,1764736500000,1764741899999,NORMAL,L,3049.9100000000003,3041.2999999999997,3069.7130000000016,3069.7130000000016,TP,2.3
ETHUSDT,M15CONF,canonical,1764925799999,1764925800000,1764926399999,NORMAL,S,3144.02,3151.6000000000004,3126.5859999999993,3126.5859999999993,TP,2.3
ETHUSDT,M15CONF,canonical,1765790099999,1765790100000,1765792499999,T-1,L,3144.6000000000004,3138.7099999999996,3158.147000000002,3158.147000000002,TP,2.3
ETHUSDT,M15CONF,canonical,1766961599999,1766961600000,1766962199999,NORMAL,L,2941.57,2937.9799999999996,2949.8270000000016,2949.8270000000016,TP,2.3
ETHUSDT,M15CONF,canonical,1766968199999,1766968200000,1766968499999,NORMAL,L,2957.4500000000003,2952.74,2968.2830000000013,2968.2830000000013,TP,2.3
ETHUSDT,M15CONF,canonical,1767230099999,1767230100000,1767230699999,NORMAL,L,2985.78,2982.1899999999996,2994.0370000000016,2982.1899999999996,SL,-1.0
ETHUSDT,M15CONF,canonical,1767347099999,1767347100000,1767348599999,NORMAL,L,3043.71,3037.04,3059.0510000000004,3059.0510000000004,TP,2.3
ETHUSDT,M15CONF,canonical,1767592199999,1767592200000,1767594899999,NORMAL,S,3151.99,3157.0600000000004,3140.3289999999984,3140.3289999999984,TP,2.3
ETHUSDT,M15CONF,canonical,1767608699999,1767608700000,1767609599999,NORMAL,L,3175.01,3169.99,3186.5560000000014,3169.99,SL,-1.0
ETHUSDT,M15CONF,canonical,1767619799999,1767619800000,1767620699999,NORMAL,S,3157.85,3161.01,3150.5819999999994,3150.5819999999994,TP,2.3
ETHUSDT,M15CONF,canonical,1768861799999,1768861800000,1768862999999,NORMAL,S,3204.95,3210.4700000000003,3192.253999999999,3192.253999999999,TP,2.3
ETHUSDT,M15CONF,canonical,1769024699999,1769024700000,1769026499999,NORMAL,L,3037.0200000000004,3020.0099999999998,3076.143000000002,3020.0099999999998,SL,-1.0
ETHUSDT,M15CONF,canonical,1769142599999,1769142600000,1769142899999,NORMAL,L,2973.0,2970.9799999999996,2977.646000000001,2977.646000000001,TP,2.3
ETHUSDT,M15CONF,canonical,1769365499999,1769365500000,1769366099999,NORMAL,S,2864.99,2874.67,2842.725999999999,2842.725999999999,TP,2.3
ETHUSDT,M15CONF,canonical,1769591699999,1769591700000,1769592299999,T-1,S,2988.77,2992.2700000000004,2980.719999999999,2992.2700000000004,SL,-1.0
ETHUSDT,M15CONF,canonical,1769712599999,1769712600000,1769715299999,T+1,S,2787.1899999999996,2802.8700000000003,2751.125999999998,2802.8700000000003,SL,-1.0
ETHUSDT,M15CONF,canonical,1770212399999,1770212400000,1770215699999,NORMAL,S,2214.2099999999996,2226.17,2186.7019999999984,2186.7019999999984,TP,2.3
ETHUSDT,M15CONF,canonical,1770263699999,1770263700000,1770265199999,NORMAL,S,2106.6299999999997,2117.5600000000004,2081.490999999998,2081.490999999998,TP,2.3
ETHUSDT,M15CONF,canonical,1770341699999,1770341700000,1770344699999,NORMAL,L,1909.36,1889.99,1953.9109999999996,1889.99,SL,-1.0
ETHUSDT,M15CONF,canonical,1771337099999,1771337100000,1771338299999,NORMAL,L,1993.91,1987.26,2009.2050000000004,1987.26,SL,-1.0
ETHUSDT,M15CONF,canonical,1771386599999,1771386600000,1771387499999,NORMAL,L,1997.93,1994.98,2004.7150000000001,1994.98,SL,-1.0
ETHUSDT,M15CONF,canonical,1771388399999,1771388400000,1771388699999,NORMAL,L,1998.73,1995.99,2005.032,1995.99,SL,-1.0
ETHUSDT,M15CONF,canonical,1771501499999,1771501500000,1771502099999,NORMAL,S,1955.99,1957.72,1952.011,1952.011,TP,2.3
ETHUSDT,M15CONF,canonical,1771534499999,1771534500000,1771534799999,NORMAL,L,1949.35,1946.58,1955.7209999999998,1946.58,SL,-1.0
ETHUSDT,M15CONF,canonical,1771547099999,1771547100000,1771547399999,NORMAL,L,1954.19,1950.99,1961.5500000000002,1961.5500000000002,TP,2.3
ETHUSDT,M15CONF,canonical,1772021399999,1772021400000,1772023199999,NORMAL,L,1927.53,1921.22,1942.043,1942.043,TP,2.3
ETHUSDT,M15CONF,canonical,1772081699999,1772081700000,1772081999999,NORMAL,L,2077.23,2073.74,2085.2570000000005,2073.74,SL,-1.0
ETHUSDT,M15CONF,canonical,1772100299999,1772100300000,1772100899999,NORMAL,L,2076.82,2073.0499999999997,2085.4910000000013,2073.0499999999997,SL,-1.0
ETHUSDT,M15CONF,canonical,1773844799999,1773844800000,1773845099999,T-1,S,2217.99,2223.6800000000003,2204.9029999999984,2204.9029999999984,TP,2.3
ETHUSDT,M15CONF,canonical,1774524299999,1774524300000,1774525499999,NORMAL,S,2066.1299999999997,2072.2400000000002,2052.0769999999984,2072.2400000000002,SL,-1.0
ETHUSDT,M15CONF,canonical,1774962899999,1774962900000,1774963499999,NORMAL,L,2059.76,2055.7599999999998,2068.9600000000014,2055.7599999999998,SL,-1.0
ETHUSDT,M15CONF,canonical,1774964399999,1774964400000,1774965899999,NORMAL,L,2066.51,2058.1,2085.853000000001,2085.853000000001,TP,2.3
ETHUSDT,M15CONF,canonical,1775131499999,1775131500000,1775136599999,T-1,S,2026.8,2032.4,2013.9199999999996,2032.4,SL,-1.0
ETHUSDT,M15CONF,canonical,1775141699999,1775141700000,1775143499999,T-1,L,2063.51,2055.18,2082.6690000000012,2055.18,SL,-1.0
ETHUSDT,M15CONF,canonical,1775731199999,1775731200000,1775732099999,T-1,L,2192.1200000000003,2189.6299999999997,2197.847000000002,2189.6299999999997,SL,-1.0
ETHUSDT,M15CONF,canonical,1776166199999,1776166200000,1776166799999,NORMAL,S,2367.3199999999997,2371.98,2356.601999999999,2371.98,SL,-1.0
ETHUSDT,M15CONF,canonical,1776188099999,1776188100000,1776189599999,NORMAL,S,2325.2599999999998,2336.2000000000003,2300.0979999999986,2336.2000000000003,SL,-1.0
ETHUSDT,M15CONF,canonical,1777233299999,1777233300000,1777233899999,NORMAL,L,2368.8300000000004,2364.9799999999996,2377.685000000002,2364.9799999999996,SL,-1.0
ETHUSDT,M15CONF,canonical,1777869299999,1777869300000,1777869599999,NORMAL,L,2392.63,2389.27,2400.358,2389.27,SL,-1.0
ETHUSDT,M15CONF,canonical,1778000099999,1778000100000,1778000699999,NORMAL,S,2363.56,2368.48,2352.2439999999997,2368.48,SL,-1.0
ETHUSDT,M15CONF,canonical,1778090399999,1778090400000,1778091299999,T-1,S,2348.08,2351.86,2339.3859999999995,2339.3859999999995,TP,2.3
ETHUSDT,M15CONF,canonical,1778643899999,1778643900000,1778645999999,T+1,L,2302.3,2298.4399999999996,2311.1780000000017,2298.4399999999996,SL,-1.0
ETHUSDT,M15CONF,canonical,1778646599999,1778646600000,1778646899999,T+1,L,2300.46,2299.35,2303.0130000000004,2303.0130000000004,TP,2.3
ETHUSDT,M15CONF,canonical,1778687699999,1778687700000,1778689499999,T+1,S,2242.66,2249.1400000000003,2227.755999999999,2249.1400000000003,SL,-1.0
ETHUSDT,M15CONF,canonical,1779277799999,1779277800000,1779278399999,NORMAL,S,2124.9399999999996,2127.15,2119.8569999999986,2127.15,SL,-1.0
ETHUSDT,M15CONF,canonical,1779454199999,1779454200000,1779455399999,NORMAL,L,2133.4300000000003,2131.45,2137.9840000000013,2131.45,SL,-1.0
ETHUSDT,M15CONF,canonical,1779701099999,1779701100000,1779701699999,NORMAL,L,2118.3500000000004,2116.3399999999997,2122.973000000002,2122.973000000002,TP,2.3
ETHUSDT,M15CONF,canonical,1779741599999,1779741600000,1779742799999,NORMAL,S,2113.27,2116.3300000000004,2106.231999999999,2106.231999999999,TP,2.3
ETHUSDT,M15CONF,canonical,1779905099999,1779905100000,1779907499999,NORMAL,S,2047.77,2053.71,2034.108,2053.71,SL,-1.0
ETHUSDT,M15CONF,canonical,1780035599999,1780035600000,1780036499999,NORMAL,L,2016.3799999999999,2014.32,2021.1179999999997,2014.32,SL,-1.0
ETHUSDT,M15CONF,canonical,1780037399999,1780037400000,1780040099999,NORMAL,L,2015.34,2013.65,2019.2269999999994,2013.65,SL,-1.0
ETHUSDT,M15CONF,canonical,1780295099999,1780295100000,1780300199999,NORMAL,S,1985.76,1990.83,1974.0990000000002,1974.0990000000002,TP,2.3
ETHUSDT,M15CONF,canonical,1780365299999,1780365300000,1780365899999,NORMAL,S,1982.29,1985.9,1973.9869999999996,1973.9869999999996,TP,2.3
ETHUSDT,M15CONF,canonical,1780538099999,1780538100000,1780538699999,T-1,S,1755.86,1772.42,1717.7719999999995,1717.7719999999995,TP,2.3
ETHUSDT,M15CONF,canonical,1781712899999,1781712900000,1781713799999,T-1,L,1775.36,1770.04,1787.5959999999998,1787.5959999999998,TP,2.3
ETHUSDT,M15CONF,canonical,1781863199999,1781863200000,1781863799999,T+1,S,1688.1,1690.04,1683.6379999999997,1690.04,SL,-1.0
ETHUSDT,M15CONF,canonical,1782201899999,1782201900000,1782202799999,NORMAL,S,1678.21,1683.89,1665.146,1665.146,TP,2.3
ETHUSDT,M15CONF,canonical,1782269999999,1782270000000,1782272099999,NORMAL,S,1662.67,1665.49,1656.1840000000002,1665.49,SL,-1.0
ETHUSDT,M15CONF,canonical,1782873599999,1782873600000,1782875999999,T-1,L,1587.87,1583.27,1598.4499999999996,1583.27,SL,-1.0
ETHUSDT,M15CONF,canonical,1783075199999,1783075200000,1783081199999,T+1,L,1741.59,1734.86,1757.069,1734.86,SL,-1.0
ETHUSDT,M15CONF,canonical,1784821499999,1784821500000,1784821799999,NORMAL,S,1889.85,1893.42,1881.6389999999994,1893.42,SL,-1.0
ETHUSDT,M15CONF,canonical,1785148799999,1785148800000,1785149999999,NORMAL,L,1968.97,1966.24,1975.249,1966.24,SL,-1.0
ETHUSDT,M15CONF,canonical,1785276299999,1785276300000,1785276899999,T-1,L,1925.99,1921.61,1936.0640000000003,1921.61,SL,-1.0
ETHUSDT,M15CONF,canonical,1785325499999,1785325500000,1785325799999,T-1,S,1910.82,1912.49,1906.9789999999998,1912.49,SL,-1.0
ETHUSDT,M15CONF,canonical,1785491099999,1785491100000,1785491699999,T+1,S,1882.09,1883.77,1878.2259999999999,1883.77,SL,-1.0
ETHUSDT,M15CONF,canonical,1785844199999,1785844200000,1785845099999,NORMAL,L,1873.53,1869.51,1882.7759999999998,1869.51,SL,-1.0
ETHUSDT,M15CONF,canonical,1786563599999,1786563600000,1786566599999,T+1,S,1881.53,1884.26,1875.251,1883.44,EMA,-0.6996336996337249
ETHUSDT,M15CONF,canonical,1786619999999,1786620000000,1786620899999,T+1,S,1879.02,1880.6,1875.3860000000002,1875.3860000000002,TP,2.3
ETHUSDT,M15CONF,fixed,1736147699999,1736147700000,1736152199999,NORMAL,S,3655.99,3662.61,3640.763999999999,3662.61,SL,-1.0
ETHUSDT,M15CONF,fixed,1736996099999,1736996100000,1736997599999,T+1,S,3382.62,3389.6800000000003,3366.381999999999,3366.381999999999,TP,2.3
ETHUSDT,M15CONF,fixed,1737355199999,1737355200000,1737355799999,NORMAL,L,3323.3,3302.99,3370.0130000000013,3370.0130000000013,TP,2.3
ETHUSDT,M15CONF,fixed,1737527099999,1737527100000,1737530699999,NORMAL,S,3310.74,3316.76,3296.893999999999,3296.893999999999,TP,2.3
ETHUSDT,M15CONF,fixed,1737530999999,1737531000000,1737533099999,NORMAL,S,3296.4199999999996,3302.01,3283.5629999999983,3283.5629999999983,TP,2.3
ETHUSDT,M15CONF,fixed,1737554399999,1737554400000,1737555299999,NORMAL,S,3279.27,3288.21,3258.7079999999996,3288.21,SL,-1.0
ETHUSDT,M15CONF,fixed,1737562499999,1737562500000,1737562799999,NORMAL,S,3260.35,3269.5800000000004,3239.1209999999987,3269.5800000000004,SL,-1.0
ETHUSDT,M15CONF,fixed,1738293599999,1738293600000,1738300799999,T+1,S,3228.41,3238.7900000000004,3204.5359999999987,3238.7900000000004,SL,-1.0
ETHUSDT,M15CONF,fixed,1738568099999,1738568100000,1738569599999,NORMAL,L,2572.57,2554.02,2615.2350000000006,2615.2350000000006,TP,2.3
ETHUSDT,M15CONF,fixed,1739435999999,1739436000000,1739437799999,T+1,S,2666.49,2674.8100000000004,2647.3539999999985,2674.8100000000004,SL,-1.0
ETHUSDT,M15CONF,fixed,1739447999999,1739448000000,1739449199999,T+1,S,2650.41,2657.4300000000003,2634.2639999999988,2657.4300000000003,SL,-1.0
ETHUSDT,M15CONF,fixed,1739959499999,1739959500000,1739961299999,NORMAL,L,2730.01,2722.8199999999997,2746.5470000000014,2722.8199999999997,SL,-1.0
ETHUSDT,M15CONF,fixed,1740521099999,1740521100000,1740521999999,NORMAL,L,2523.32,2509.1099999999997,2556.0030000000015,2509.1099999999997,SL,-1.0
ETHUSDT,M15CONF,fixed,1741088099999,1741088100000,1741088699999,NORMAL,L,2111.9100000000003,2104.18,2129.689000000001,2104.18,SL,-1.0
ETHUSDT,M15CONF,fixed,1741204499999,1741204500000,1741206299999,T-1,L,2220.3100000000004,2212.8599999999997,2237.445000000002,2212.8599999999997,SL,-1.0
ETHUSDT,M15CONF,fixed,1742172299999,1742172300000,1742173499999,NORMAL,L,1898.86,1894.72,1908.3819999999996,1908.3819999999996,TP,2.3
ETHUSDT,M15CONF,fixed,1742327099999,1742327100000,1742327699999,T-1,L,1898.34,1894.82,1906.436,1906.436,TP,2.3
ETHUSDT,M15CONF,fixed,1742856599999,1742856600000,1742858399999,NORMAL,S,2076.6699999999996,2080.0800000000004,2068.826999999998,2068.826999999998,TP,2.3
ETHUSDT,M15CONF,fixed,1742974799999,1742974800000,1742975399999,NORMAL,L,2069.46,2067.25,2074.543,2067.25,SL,-1.0
ETHUSDT,M15CONF,fixed,1742986799999,1742986800000,1742987399999,NORMAL,L,2073.01,2071.47,2076.552000000001,2071.47,SL,-1.0
ETHUSDT,M15CONF,fixed,1743022199999,1743022200000,1743022499999,NORMAL,L,2013.35,2010.65,2019.5599999999995,2010.65,SL,-1.0
ETHUSDT,M15CONF,fixed,1743121499999,1743121500000,1743122699999,NORMAL,S,1996.99,1999.9,1990.2969999999998,1999.9,SL,-1.0
ETHUSDT,M15CONF,fixed,1743177599999,1743177600000,1743177899999,NORMAL,S,1870.5,1875.91,1858.0569999999998,1875.91,SL,-1.0
ETHUSDT,M15CONF,fixed,1744178399999,1744178400000,1744179299999,T-1,L,1458.35,1453.4,1469.7349999999994,1469.7349999999994,TP,2.3
ETHUSDT,M15CONF,fixed,1744801799999,1744801800000,1744802699999,NORMAL,L,1583.6,1578.99,1594.2029999999997,1578.99,SL,-1.0
ETHUSDT,M15CONF,fixed,1745822699999,1745822700000,1745823299999,NORMAL,L,1805.01,1801.18,1813.8189999999997,1801.18,SL,-1.0
ETHUSDT,M15CONF,fixed,1746092999999,1746093000000,1746093599999,T-1,L,1821.0,1819.07,1825.439,1819.07,SL,-1.0
ETHUSDT,M15CONF,fixed,1746604499999,1746604500000,1746605099999,T-1,L,1835.82,1833.52,1841.11,1841.11,TP,2.3
ETHUSDT,M15CONF,fixed,1747011899999,1747011900000,1747012799999,T-1,L,2535.7900000000004,2527.2599999999998,2555.409000000002,2527.2599999999998,SL,-1.0
ETHUSDT,M15CONF,fixed,1747773299999,1747773300000,1747775699999,NORMAL,L,2509.36,2501.4399999999996,2527.5760000000014,2501.4399999999996,SL,-1.0
ETHUSDT,M15CONF,fixed,1747798499999,1747798500000,1747799699999,NORMAL,L,2549.5,2542.99,2564.4730000000004,2542.99,SL,-1.0
ETHUSDT,M15CONF,fixed,1748321399999,1748321400000,1748321999999,NORMAL,L,2566.6000000000004,2560.0299999999997,2581.7110000000016,2560.0299999999997,SL,-1.0
ETHUSDT,M15CONF,fixed,1748432099999,1748432100000,1748435099999,NORMAL,L,2649.61,2642.0499999999997,2666.998000000001,2666.998000000001,TP,2.3
ETHUSDT,M15CONF,fixed,1748557199999,1748557200000,1748557799999,NORMAL,L,2663.13,2658.99,2672.652000000001,2658.99,SL,-1.0
ETHUSDT,M15CONF,fixed,1748857499999,1748857500000,1748858699999,NORMAL,S,2478.7099999999996,2482.9900000000002,2468.865999999998,2482.9900000000002,SL,-1.0
ETHUSDT,M15CONF,fixed,1748934299999,1748934300000,1748934599999,NORMAL,L,2618.9300000000003,2615.41,2627.026000000001,2615.41,SL,-1.0
ETHUSDT,M15CONF,fixed,1749064199999,1749064200000,1749066299999,T-1,S,2623.22,2630.6600000000003,2606.107999999999,2630.6600000000003,SL,-1.0
ETHUSDT,M15CONF,fixed,1749134099999,1749134100000,1749134399999,T-1,S,2574.6,2583.48,2554.1759999999995,2583.48,SL,-1.0
ETHUSDT,M15CONF,fixed,1750826399999,1750826400000,1750827899999,NORMAL,S,2432.1099999999997,2437.48,2419.758999999999,2437.48,SL,-1.0
ETHUSDT,M15CONF,fixed,1750881599999,1750881600000,1750883099999,NORMAL,L,2431.92,2426.99,2443.259000000001,2426.99,SL,-1.0
ETHUSDT,M15CONF,fixed,1751885999999,1751886000000,1751886299999,NORMAL,S,2557.1099999999997,2560.6000000000004,2549.0829999999983,2560.6000000000004,SL,-1.0
ETHUSDT,M15CONF,fixed,1752114299999,1752114300000,1752114899999,NORMAL,L,2788.55,2782.6299999999997,2802.1660000000015,2782.6299999999997,SL,-1.0
ETHUSDT,M15CONF,fixed,1752140399999,1752140400000,1752142199999,NORMAL,S,2779.99,2783.3,2772.376999999999,2772.376999999999,TP,2.3
ETHUSDT,M15CONF,fixed,1752150299999,1752150300000,1752150599999,NORMAL,S,2768.58,2771.4300000000003,2762.024999999999,2771.4300000000003,SL,-1.0
ETHUSDT,M15CONF,fixed,1753116599999,1753116600000,1753117799999,NORMAL,S,3756.5899999999997,3779.82,3703.1609999999987,3779.82,SL,-1.0
ETHUSDT,M15CONF,fixed,1753127099999,1753127100000,1753128599999,NORMAL,S,3730.43,3741.11,3705.865999999999,3741.11,SL,-1.0
ETHUSDT,M15CONF,fixed,1753159799999,1753159800000,1753161899999,NORMAL,S,3678.9599999999996,3693.63,3645.2189999999982,3693.63,SL,-1.0
ETHUSDT,M15CONF,fixed,1753310699999,1753310700000,1753311599999,NORMAL,L,3613.9500000000003,3606.4599999999996,3631.177000000002,3606.4599999999996,SL,-1.0
ETHUSDT,M15CONF,fixed,1754494499999,1754494500000,1754502599999,NORMAL,L,3641.78,3626.2,3677.614000000001,3677.614000000001,TP,2.3
ETHUSDT,M15CONF,fixed,1754855399999,1754855400000,1754856299999,T-1,L,4256.610000000001,4246.34,4280.231000000002,4246.34,SL,-1.0
ETHUSDT,M15CONF,fixed,1754922599999,1754922600000,1754923799999,T-1,L,4290.820000000001,4269.32,4340.270000000002,4269.32,SL,-1.0
ETHUSDT,M15CONF,fixed,1754927999999,1754928000000,1754930699999,T-1,L,4331.51,4313.51,4372.91,4313.51,SL,-1.0
ETHUSDT,M15CONF,fixed,1755450599999,1755450600000,1755452099999,NORMAL,S,4513.469999999999,4524.25,4488.675999999998,4524.25,SL,-1.0
ETHUSDT,M15CONF,fixed,1755497999999,1755498000000,1755506099999,NORMAL,S,4263.98,4284.8,4216.093999999998,4284.8,SL,-1.0
ETHUSDT,M15CONF,fixed,1755621599999,1755621600000,1755626399999,NORMAL,S,4157.99,4184.51,4096.993999999999,4184.51,SL,-1.0
ETHUSDT,M15CONF,fixed,1755735599999,1755735600000,1755736499999,NORMAL,S,4306.0,4321.96,4269.2919999999995,4321.96,SL,-1.0
ETHUSDT,M15CONF,fixed,1756143899999,1756143900000,1756144499999,NORMAL,S,4572.59,4591.030000000001,4530.177999999999,4591.030000000001,SL,-1.0
ETHUSDT,M15CONF,fixed,1756979999999,1756980000000,1756980899999,T-1,L,4393.45,4385.98,4410.631,4410.631,TP,2.3
ETHUSDT,M15CONF,fixed,1757471099999,1757471100000,1757473499999,T-1,L,4318.89,4311.71,4335.404000000001,4311.71,SL,-1.0
ETHUSDT,M15CONF,fixed,1757489099999,1757489100000,1757495399999,T-1,L,4321.71,4315.79,4335.326,4315.79,SL,-1.0
ETHUSDT,M15CONF,fixed,1757654399999,1757654400000,1757656199999,T+1,L,4523.650000000001,4514.4,4544.925000000003,4544.925000000003,TP,2.3
ETHUSDT,M15CONF,fixed,1757696399999,1757696400000,1757696699999,T+1,L,4574.77,4566.28,4594.297000000002,4566.28,SL,-1.0
ETHUSDT,M15CONF,fixed,1758061499999,1758061500000,1758061799999,T-1,L,4511.96,4505.87,4525.967000000001,4505.87,SL,-1.0
ETHUSDT,M15CONF,fixed,1758570299999,1758570300000,1758572099999,NORMAL,S,4137.96,4147.45,4116.133000000001,4147.45,SL,-1.0
ETHUSDT,M15CONF,fixed,1758905999999,1758906000000,1758906599999,NORMAL,L,3990.9900000000002,3980.99,4013.990000000001,3980.99,SL,-1.0
ETHUSDT,M15CONF,fixed,1759261499999,1759261500000,1759262099999,NORMAL,L,4136.67,4123.66,4166.593000000001,4166.593000000001,TP,2.3
ETHUSDT,M15CONF,fixed,1759427399999,1759427400000,1759427699999,NORMAL,L,4474.360000000001,4464.99,4495.911000000003,4464.99,SL,-1.0
ETHUSDT,M15CONF,fixed,1759470299999,1759470300000,1759470899999,NORMAL,S,4470.33,4475.610000000001,4458.185999999999,4475.610000000001,SL,-1.0
ETHUSDT,M15CONF,fixed,1759475999999,1759476000000,1759479599999,NORMAL,S,4456.55,4466.21,4434.332,4434.332,TP,2.3
ETHUSDT,M15CONF,fixed,1759758599999,1759758600000,1759759799999,NORMAL,L,4612.66,4594.46,4654.5199999999995,4654.5199999999995,TP,2.3
ETHUSDT,M15CONF,fixed,1760382899999,1760382900000,1760389199999,NORMAL,L,4251.280000000001,4236.76,4284.676000000001,4284.676000000001,TP,2.3
ETHUSDT,M15CONF,fixed,1760408999999,1760409000000,1760411099999,NORMAL,S,4188.929999999999,4203.16,4156.200999999998,4156.200999999998,TP,2.3
ETHUSDT,M15CONF,fixed,1760500799999,1760500800000,1760501699999,NORMAL,S,4078.49,4083.86,4066.138999999999,4083.86,SL,-1.0
ETHUSDT,M15CONF,fixed,1760659499999,1760659500000,1760661599999,NORMAL,L,3896.01,3886.14,3918.711000000001,3918.711000000001,TP,2.3
ETHUSDT,M15CONF,fixed,1760918999999,1760919000000,1760919899999,NORMAL,S,3962.39,3971.82,3940.700999999999,3940.700999999999,TP,2.3
ETHUSDT,M15CONF,fixed,1761200099999,1761200100000,1761200399999,T-1,L,3853.01,3845.81,3869.5700000000006,3869.5700000000006,TP,2.3
ETHUSDT,M15CONF,fixed,1761712199999,1761712200000,1761715199999,T-1,L,4009.32,4005.0899999999997,4019.0490000000013,4019.0490000000013,TP,2.3
ETHUSDT,M15CONF,fixed,1762286399999,1762286400000,1762287599999,NORMAL,S,3224.99,3255.69,3154.379999999999,3154.379999999999,TP,2.3
ETHUSDT,M15CONF,fixed,1762311299999,1762311300000,1762331099999,NORMAL,L,3313.4500000000003,3292.58,3361.451000000001,3292.58,SL,-1.0
ETHUSDT,M15CONF,fixed,1762838099999,1762838100000,1762838699999,NORMAL,S,3555.99,3567.59,3529.309999999999,3567.59,SL,-1.0
ETHUSDT,M15CONF,fixed,1763050799999,1763050800000,1763053499999,NORMAL,S,3366.99,3392.4300000000003,3308.4779999999987,3308.4779999999987,TP,2.3
